id:ID,description,source_project,source_version,likelihood,impact_score,frequency,recency,confidence,expert_weight,source_ll,cause,impact,impact_text,:LABEL
Risk_115,미굴(Underbreak) 및 면정리 장비 추가 투입 리스크_오남수동도로,오남수동도로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,미굴(Underbreak) 및 면정리 장비 추가 투입 리스크,• 암반 강도 과다 및 장약 심도 부족으로 파쇄 단면이 설계선 안쪽으로 돌출됨. • 발파 후 정밀 스캐닝 생략으로 미굴부를 즉시 확인하지 못하고 방치.,• 돌출된 암반으로 인해 지지 구조물 및 방수 시트 시공 불가 (재작업 발생). • 브레이커 등 추가 장비 투입(면정리)에 2.9억 원의 비정형 원가 손실 발생.,• 돌출된 암반으로 인해 지지 구조물 및 방수 시트 시공 불가 (재작업 발생). • 브레이커 등 추가 장비 투입(면정리)에 2.9억 원의 비정형 원가 손실 발생.,Risk
Risk_116,발파 시간 제한 명령에 따른 Cycle Time 붕괴 리스크_오남수동도로,오남수동도로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,발파 시간 제한 명령에 따른 Cycle Time 붕괴 리스크,• 인근 민가/행락객 안전을 위해 경찰서가 1일 발파 가능 시간을 당초보다 단축 허가. • 설계 시 24시간 돌관 작업을 전제로 1일 4발파 계획을 낙관적 수립.,• 1일 4회 → 2회 발파로 작업 효율이 50% 반토막 나며 굴착 기간 기하급수적 초과. • 장비 및 전문 인력 대기료 3.8억 원 발생 및 발주처의 실정보고 거부로 손실 확정.,• 1일 4회 → 2회 발파로 작업 효율이 50% 반토막 나며 굴착 기간 기하급수적 초과. • 장비 및 전문 인력 대기료 3.8억 원 발생 및 발주처의 실정보고 거부로 손실 확정.,Risk
Risk_117,감각적 소음/진동 민원에 따른 발파 중단 및 공법 하향_새만금전주 5공구,새만금전주 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,감각적 소음/진동 민원에 따른 발파 중단 및 공법 하향,"민가 및 축사 인접 구간에서 발파 진동 계측치는 기준 이내였으나, 주민들이 체감하는 발파음 및 공포감으로 인한 극렬 민원 발생.","주민 시위로 터널 진입로 봉쇄 및 공기 마비. 결국 화약 발파를 포기하고 기계식 '정밀깎기'로 변경하여 2억 3,200만 원 손실 및 공기 지연.","주민 시위로 터널 진입로 봉쇄 및 공기 마비. 결국 화약 발파를 포기하고 기계식 '정밀깎기'로 변경하여 2억 3,200만 원 손실 및 공기 지연.",Risk
Risk_118,고속도로 인접 비산석 우려에 따른 경찰서 화약류 불허 리스크_노포북정 3공구,노포북정 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,고속도로 인접 비산석 우려에 따른 경찰서 화약류 불허 리스크,"터널 갱구부가 중앙고속도로 지선과 매우 가까움에도 화약 발파로 설계했으나, 경찰서가 비산석 인명피해 우려로 화약류 사용을 불허함.",화약 반입 차단으로 공정 과부하 발생. 고가의 유압식 할암공법(비발파)으로 전면 변경하여 원가율이 4.4% 폭등하고 후속 공정 연쇄 지연.,화약 반입 차단으로 공정 과부하 발생. 고가의 유압식 할암공법(비발파)으로 전면 변경하여 원가율이 4.4% 폭등하고 후속 공정 연쇄 지연.,Risk
Risk_119,환승통로 암터파기 소음/진동 민원에 따른 공법 변경 (미진동파쇄 → 무진동파쇄)_대구도시철도 305공구,대구도시철도 305공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,환승통로 암터파기 소음/진동 민원에 따른 공법 변경 (미진동파쇄 → 무진동파쇄),"기존 운영 중인 2호선 지하철과 신설 3호선을 연결하는 환승통로 암터파기 설계 시, 기존 구조물 및 상가와의 초근접성을 과소평가하여 일반적인 '미진동파쇄(화약 발파)' 공법으로 안일하게 일괄 설계함.",실제 굴착 착수 시 발파로 인해 발생하는 구조체 진동 및 소음으로 인접 상인들의 극렬한 민원 발생 및 기존 2호선 운영 안전성 위협. 미진동파쇄 공정 전면 취소 및 단가가 높은 기계식 '무진동파쇄' 공법 전환으로 인한 원가 상승 및 공기 지연.,실제 굴착 착수 시 발파로 인해 발생하는 구조체 진동 및 소음으로 인접 상인들의 극렬한 민원 발생 및 기존 2호선 운영 안전성 위협. 미진동파쇄 공정 전면 취소 및 단가가 높은 기계식 '무진동파쇄' 공법 전환으로 인한 원가 상승 및 공기 지연.,Risk
Risk_120,938정거장 인접 보훈병원 소음측정결과 초과에 따른 방음판 긴급 추가 설치_서울지하철 923공구,서울지하철 923공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,938정거장 인접 보훈병원 소음측정결과 초과에 따른 방음판 긴급 추가 설치,938정거장 굴착 공사구간이 대형 의료시설과 초근접함에도 당초 설계 시 특수 소음/진동 방지대책(밀폐형 방음장치 등)이 전무하게 설계됨.,"공사 착수 후 현장 실측 소음 결과치(70dB)가 법적인 병원 소음기준치(65dB)를 상회함에 따라, 1급 방음판을 전면 추가 설치해야 했으며 이로 인해 9,400만 원의 원가 손실 발생.","공사 착수 후 현장 실측 소음 결과치(70dB)가 법적인 병원 소음기준치(65dB)를 상회함에 따라, 1급 방음판을 전면 추가 설치해야 했으며 이로 인해 9,400만 원의 원가 손실 발생.",Risk
Risk_121,본선 발파암 깎기 시 민원 발생에 따른 발파공법(정밀진동제어발파) 변경 적용_오남수동도로,오남수동도로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,본선 발파암 깎기 시 민원 발생에 따른 발파공법(정밀진동제어발파) 변경 적용,"본선 토공부 발파 굴착 구간에 상업 및 주거시설이 밀접 존재하나, 공사비 절감을 위해 무리하게 '일반발파' 공법을 획일적으로 설계함.",실제 굴착 착수 후 인근 상인들의 극심한 영업 피해 민원으로 공정 셧다운됨. '정밀진동제어발파'로 공법 하향 변경했으나 발주처가 설계변경을 거부하여 시공사가 직공비 손실을 부담함.,실제 굴착 착수 후 인근 상인들의 극심한 영업 피해 민원으로 공정 셧다운됨. '정밀진동제어발파'로 공법 하향 변경했으나 발주처가 설계변경을 거부하여 시공사가 직공비 손실을 부담함.,Risk
Risk_122,2지구 주민 연합회 민원에 따른 발파 규격 변경 및 대규모 환경관리대책 추가_성남복정1·2 공공주택지구,성남복정1·2 공공주택지구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,2지구 주민 연합회 민원에 따른 발파 규격 변경 및 대규모 환경관리대책 추가,"도심지 터널/암파쇄 발파 시, 인접 주택단지 주민 연합회가 강력하게 결성되어 당초 설계를 초과하는 발파 안전시설과 소음 저감 시설 강화를 집단 요구함.","민원 해소 없이는 발파 착수가 불가하여, 암파쇄 방호시설, 이동식 방음벽, 스마트폰 연동 자동화 소음계측기 등 13억 원 규모의 환경관리대책 시설물을 긴급 편입하여 실행 원가 상승.","민원 해소 없이는 발파 착수가 불가하여, 암파쇄 방호시설, 이동식 방음벽, 스마트폰 연동 자동화 소음계측기 등 13억 원 규모의 환경관리대책 시설물을 긴급 편입하여 실행 원가 상승.",Risk
Risk_123,제2토취장 발파에 따른 소음·진동 민원 예방 환경컨설팅 및 인접 가옥 사전조사비 발생_송산그린시티 남측지구 3공구,송산그린시티 남측지구 3공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,제2토취장 발파에 따른 소음·진동 민원 예방 환경컨설팅 및 인접 가옥 사전조사비 발생,대규모 토석 채취 시 인접 가옥 및 시설물에 막대한 환경 피해 예상됨에도 '사전 환경 조사비' 및 '외부 자문비'가 설계 시 누락됨.,"실제 발파 착수 시 주민들의 균열 보상 청구 및 공사 중지 민원 리스크가 고조되어, 이를 방어하기 위한 컨설팅, 균열 사전조사 용역 등에 수억 원의 비계획적 예산 투입.","실제 발파 착수 시 주민들의 균열 보상 청구 및 공사 중지 민원 리스크가 고조되어, 이를 방어하기 위한 컨설팅, 균열 사전조사 용역 등에 수억 원의 비계획적 예산 투입.",Risk
Risk_124,터널 발파 패턴 부적정 및 암질 불량에 따른 여굴 과다 및 숏크리트 투입량 폭증 리스크_새만금전주 6공구,새만금전주 6공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,터널 발파 패턴 부적정 및 암질 불량에 따른 여굴 과다 및 숏크리트 투입량 폭증 리스크,"터널 저토피 구간 굴착 시 암질이 설계 대비 현저히 불량함에도 불구하고 일반적인 설계 발파 패턴을 적용하여, 발파 충격으로 인한 실제 지반 거동과 불일치가 발생함","천단부와 측벽에 막대한 여굴이 발생하여, 빈 공간을 채우기 위한 숏크리트 투입량이 저토피구간 133%, 일반구간 113% 초과 발생하며 시공사 및 하도급사의 극심한 실행 적자가 초래됨","천단부와 측벽에 막대한 여굴이 발생하여, 빈 공간을 채우기 위한 숏크리트 투입량이 저토피구간 133%, 일반구간 113% 초과 발생하며 시공사 및 하도급사의 극심한 실행 적자가 초래됨",Risk
Risk_125,지보패턴 상향 및 발파 여굴에 따른 공동구 배면 콘크리트 수량 초과 타설 리스크_파주포천도로 2공구,파주포천도로 2공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,지보패턴 상향 및 발파 여굴에 따른 공동구 배면 콘크리트 수량 초과 타설 리스크,터널 굴착 중 암판정 결과에 따라 지보패턴을 상향 적용하면서 필연적으로 발생한 발파 여굴의 크기가 당초 설계된 일반 여굴량을 초과함,"터널 하부 공동구 배면 및 기초 콘크리트 타설 시 빈 공간(여굴)을 채우기 위한 콘크리트 물량이 급증하여 자재가 과투입되고, 협력업체의 초과 비용 보전 요구 및 공정 마찰이 발생함","터널 하부 공동구 배면 및 기초 콘크리트 타설 시 빈 공간(여굴)을 채우기 위한 콘크리트 물량이 급증하여 자재가 과투입되고, 협력업체의 초과 비용 보전 요구 및 공정 마찰이 발생함",Risk
Risk_126,발파 굴착 후 터널 바닥/벽면 미굴(Underbreak) 발생 및 기계 굴착 장비 추가 투입 리스크_오남수동도로,오남수동도로,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,발파 굴착 후 터널 바닥/벽면 미굴(Underbreak) 발생 및 기계 굴착 장비 추가 투입 리스크,발파 굴착 특성상 설계 단면(여유고)을 완벽히 형성하기 어려워 국부적인 미굴(Underbreak)이 빈번하게 발생함,"방수, 공동구 및 맹암거 등 후속 구조물 시공을 위해 평탄한 설계 단면을 확보해야 하나, 발주처는 미굴 정리를 위한 대형 브레이커 등 기계 굴착 추가 비용 반영을 거부하여 시공사 원가가 크게 상승함","방수, 공동구 및 맹암거 등 후속 구조물 시공을 위해 평탄한 설계 단면을 확보해야 하나, 발주처는 미굴 정리를 위한 대형 브레이커 등 기계 굴착 추가 비용 반영을 거부하여 시공사 원가가 크게 상승함",Risk
Risk_127,암질 불량(절리 발달)에 따른 심발부 발파 효율 저하 및 1일 굴진장 급감 리스크_새만금전주 5공구,새만금전주 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암질 불량(절리 발달)에 따른 심발부 발파 효율 저하 및 1일 굴진장 급감 리스크,"터널 굴착면의 암반에 절리 및 토사가 다수 노출되는 등 암질이 현저히 불량하여, 발파 시 폭발 에너지가 절리면을 통해 누출되어 심발부 파쇄 효율이 극도로 저하됨","당초 일반발파 기준 1일 1,440㎥의 굴착을 계획하였으나, 실제 발파 효율 저하로 1일 840㎥로 작업량이 급감하며, 전체 터널 공사일수가 526일이나 증가하는 막대한 공기 지연이 초래됨","당초 일반발파 기준 1일 1,440㎥의 굴착을 계획하였으나, 실제 발파 효율 저하로 1일 840㎥로 작업량이 급감하며, 전체 터널 공사일수가 526일이나 증가하는 막대한 공기 지연이 초래됨",Risk
Risk_128,과굴착(여굴) 방지 실패 및 요철보정층(레벨링 콘크리트) 강제 시공에 따른 원가 상승 리스크_일반 / 공통 (중봉터널),일반 / 공통 (중봉터널),터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,과굴착(여굴) 방지 실패 및 요철보정층(레벨링 콘크리트) 강제 시공에 따른 원가 상승 리스크,"공기 압박, 천공 정밀도 저하, 장약 작업자의 경험 위주 시공으로 인해 외곽공에 설계 대비 장약량이 과다 투입되면서 대규모 과굴착(Overbreak)이 발생함","설계 도면상 요철보정층 두께(T=10cm 등)가 고정값으로 명시된 경우, 실제 여굴이 불규칙함에도 발주처나 감리단이 도면 수치만큼의 두께를 강제적으로 확보하도록 지시하여 과도한 콘크리트 타설 및 원가 폭증이 발생함","설계 도면상 요철보정층 두께(T=10cm 등)가 고정값으로 명시된 경우, 실제 여굴이 불규칙함에도 발주처나 감리단이 도면 수치만큼의 두께를 강제적으로 확보하도록 지시하여 과도한 콘크리트 타설 및 원가 폭증이 발생함",Risk
Risk_129,암판정 결과에 따른 굴착 패턴 강제 하향 및 단면 분할에 따른 시공성 저하 리스크_새만금전주 5공구,새만금전주 5공구,터널(NATM)표춘체크리스(26년4월 13일) (2).xlsx,1.0,3.0,1.0,1.0,0.0,1.0,암판정 결과에 따른 굴착 패턴 강제 하향 및 단면 분할에 따른 시공성 저하 리스크,"터널 발파 굴착 중 실시한 암판정 결과, 실제 지질이 설계 대비 현저히 불량하여 기존 대단면(NA 단면 등) 발파 패턴을 그대로 유지할 수 없게 됨","안정성 확보를 위해 기존 양호한 NA단면이 삭제되고 NC, ND, NP 단면 등 상·하반 분할 굴착 및 지보가 강화된 패턴으로 강제 변경됨에 따라, 굴착 사이클 타임이 증가하고 작업 효율이 크게 악화됨","안정성 확보를 위해 기존 양호한 NA단면이 삭제되고 NC, ND, NP 단면 등 상·하반 분할 굴착 및 지보가 강화된 패턴으로 강제 변경됨에 따라, 굴착 사이클 타임이 증가하고 작업 효율이 크게 악화됨",Risk
